pl_hostname|pl_letter|pl_orbper|pl_tranmid|pl_trandur|st_teff|st_rad|st_mass|st_j|ra|dec|pl_rade|pl_radeerr1|pl_radeerr2|pl_ratdor|pl_rvamp|pl_masse|pl_masseerr1|pl_masseerr2|pl_ratror|pl_imppar|st_dist|st_disterr1|st_disterr2|pl_tranflag
Kepler-30|b|29.33434000|2455246.647600||5498.00|0.95|0.99|13.997|285.283636|38.947281|3.900|0.200|-0.200|||11.30000|1.40000|-1.40000||0.3800|1400.00|||1
Kepler-301|b|2.50855300|2454968.010100|0.0956000|5815.00|0.90|0.91|13.146|283.982968|49.232990|1.350|0.720|-0.720|||||||0.0900||||1
Kepler-306|d|17.32664400|2455193.508850|0.1990000|4954.00|0.72|0.82|14.084|288.538671|40.616140|2.470|0.240|-0.240|||||||0.9000||||1
Kepler-308|b|9.69492800|2455015.456170|0.1087000|5895.00|0.94||14.614|295.785154|40.439550|2.120|1.020|-1.020|||||||0.3000||||1
Kepler-31|d|87.64890100|2454967.938280|0.3665000|6034.00|1.31|1.21|14.233|294.023014|45.853081|4.560|1.110|-1.110|||||||0.5700|2100.00|||1
Kepler-310|b|13.93069800|2454967.426730|0.0877000|5797.00|0.88|0.85|13.056|288.839363|46.986744|1.190|0.560|-0.560|||||||0.2100||||1
Kepler-312|b|1.77241900|2454965.087780|0.1022000|6115.00|1.47|1.23|11.902|298.395772|42.459756|1.290|0.250|-0.250|||||||0.3600||||1
Kepler-314|b|2.46106900|2454966.314410|0.0955000|5378.00|0.95|1.02|11.242|294.674114|42.075588|0.830|0.120|-0.120|||||||0.2100||||1
Kepler-316|b|2.24050800|2454970.821560|0.0579000|4204.00|0.52|0.53|13.324|290.826023|44.184109|1.060|0.110|-0.110|||||||0.1400||||1
Kepler-318|b|4.66271500|2454967.081790|0.1144000|5746.00|1.19|1.05|12.148|298.482828|46.793617|4.710|0.830|-0.830|||||||0.0700||||1
Kepler-32|e|2.89600000|||3793.00|0.53|0.54|13.616|297.842398|46.574281|1.500|0.100|-0.100||||||||303.00|14.00|-14.00|1
Kepler-320|b|8.37155400|2454970.677040|0.1683000|6435.00|1.11||12.546|293.213548|46.175125|1.140|0.540|-0.540|||||||0.6700||||1
Kepler-322|b|1.65388800|2454965.191710|0.0697000|5388.00|0.89|0.91|12.246|281.348824|44.295242|1.010|0.110|-0.110|||||||0.3800||||1
Kepler-324|b|4.38531500|2454972.226560|0.1037000|5194.00|0.84|0.86|12.783|286.471473|49.649021|1.140|0.110|-0.110|||||||0.3800||||1
Kepler-325|d|38.71518500|2454967.030900|0.1441000|5752.00|1.00|0.87|13.806|289.835434|49.825626|2.790|1.390|-1.390|||||||0.1700||||1
Kepler-327|c|5.21233300|2454965.706640|0.0887000|3799.00|0.49|0.55|12.794|292.642372|44.087673|1.030|0.050|-0.050|||||||0.2200||||1
Kepler-329|b|7.41639700|2454968.853350|0.0903000|4257.00|0.52|0.53|13.513|299.268042|45.227428|1.400|0.250|-0.250|||||||0.8900||||1
Kepler-331|b|8.45749600|2454966.869540|0.0960000|4347.00|0.49|0.51|14.082|291.834328|39.307358|1.820|0.190|-0.190|||||||0.4800||||1
Kepler-332|d|34.21154000|2454987.577320|0.1962000|4955.00|0.72|0.80|12.558|286.662964|47.413700|1.180|0.080|-0.080|||||||0.5100||||1
Kepler-334|c|12.75800500|2454966.957900|0.1703000|5828.00|1.07|1.00|11.710|287.140668|47.115196|1.430|0.260|-0.260|||||||0.0300||||1
Kepler-336|b|2.02482300|2454965.356110|0.1151000|5867.00|1.30|0.89|12.488|290.237643|41.331370|1.020|0.190|-0.190|||||||0.0600||||1
Kepler-341|e|42.47326900|2454979.278150|0.2987000|6012.00|1.02|0.94|13.416|289.861576|43.472775|1.990|1.030|-1.030|||||||0.7400||||1
Kepler-381|b|5.62902100|2454967.746160|0.1630000|6152.00|1.57|1.34|9.721|285.182787|43.831089|0.990|0.220|-0.220|||||||0.2900||||1
Kepler-381|c|13.39163500|2454966.055060|0.1424000|6152.00|1.57|1.34|9.721|285.182787|43.831089|1.120|0.250|-0.250|||||||0.4900||||1
Kepler-382|c|12.16270100|2454970.532670|0.0816000|5600.00|0.94|0.80|13.403|299.136166|45.869934|1.590|0.770|-0.770|||||||0.0300||||1
Kepler-383|b|12.90453200|2454977.319850|0.1384000|4710.00|0.67|0.67|13.367|291.342584|38.363134|1.320|0.520|-0.520|||||||0.3300||||1
Kepler-380|c|7.63000400|2454970.080710|0.1229000|6045.00|1.22|1.05|12.614|282.394616|48.759140|1.270|0.280|-0.280|||||||0.0400||||1
Kepler-383|c|31.20075100|2454973.075680|0.1549000|4710.00|0.67|0.67|13.367|291.342584|38.363134|1.240|0.490|-0.490|||||||0.3600||||1
Kepler-384|c|45.34826900|2454975.250800|0.1940000|5577.00|0.88|0.76|12.419|286.026112|44.782871|1.130|0.330|-0.330|||||||0.1000||||1
Kepler-385|b|10.04368600|2455186.625030|0.1915000|6326.00|1.13|1.09|14.156|294.338483|50.336544|2.730|1.380|-1.380|||||||0.8400||||1
Kepler-385|c|15.16316100|2454977.457410|0.2835000|6326.00|1.13|1.09|14.156|294.338483|50.336544|3.040|1.560|-1.560|||||||0.9400||||1
Kepler-386|b|12.31043000|2454974.863050|0.1641000|5178.00|0.77|0.74|14.183|289.858871|48.693855|1.390|0.820|-0.820|||||||0.8000||||1
Kepler-387|b|6.79163600|2454969.487300|0.1332000|5774.00|1.05|1.03|12.909|287.798184|45.656715|1.030|0.240|-0.240|||||||0.0300||||1
Kepler-387|c|11.83754900|2454975.212100|0.1357000|5774.00|1.05|1.03|12.909|287.798184|45.656715|0.890|0.220|-0.220|||||||0.1300||||1
Kepler-388|b|3.17331500|2454966.699650|0.0851000|4498.00|0.59|0.59|13.261|284.828038|44.608730|0.810|0.100|-0.100|||||||0.2000||||1
Kepler-389|b|3.24410700|2454965.944080|0.0873000|5376.00|0.79|0.78|14.417|291.960005|44.900024|1.510|0.770|-0.770|||||||0.2500||||1
Kepler-389|c|14.51143000|2454976.860260|0.1236000|5376.00|0.79|0.78|14.417|291.960005|44.900024|1.460|0.750|-0.750|||||||0.3100||||1
Kepler-390|b|6.73808800|2454966.322690|0.0990000|5166.00|0.78|0.67|12.584|291.628777|41.208603|0.820|0.070|-0.070|||||||0.3700||||1
Kepler-391|b|7.41675500|2454970.958890|0.2847000|4940.00|3.57|1.22|11.564|290.621815|51.057304|3.200|0.780|-0.780|||||||0.3800||||1
Kepler-391|c|20.48543500|2454979.923910|0.4325000|4940.00|3.57|1.22|11.564|290.621815|51.057304|3.540|0.860|-0.860|||||||0.1100||||1
Kepler-392|b|5.34185300|2454969.301410|0.1268000|5938.00|1.13|1.13|12.414|288.660765|43.368084|1.000|0.210|-0.210|||||||0.2400||||1
Kepler-393|b|9.18241700|2454967.048130|0.1810000|6189.00|1.38|1.32|12.325|290.995257|45.192215|1.290|0.250|-0.250|||||||0.6300||||1
Kepler-393|c|14.61361200|2454973.412400|0.2250000|6189.00|1.38|1.32|12.325|290.995257|45.192215|1.330|0.310|-0.310|||||||0.7600||||1
Kepler-394|b|8.00501300|2454971.710690|0.1425000|6402.00|1.13|1.11|13.724|296.301953|50.672318|1.600|0.820|-0.820|||||||0.2400||||1
Kepler-394|c|12.13068600|2454972.897290|0.1591000|6402.00|1.13|1.11|13.724|296.301953|50.672318|1.660|0.860|-0.860|||||||0.4500||||1
Kepler-395|c|34.98926200|2454977.222650|0.1858000|4262.00|0.56|0.53|13.818|293.511099|45.136598|1.320|0.090|-0.090|||||||0.4000||||1
Kepler-396|b|42.99400000|||5384.00|1.06|0.85|10.672|296.132818|48.977402|3.500|1.280|-0.650|||75.50000|11.80000|-5.80000||||||1
Kepler-396|c|88.50500000|||5384.00|1.06|0.85|10.672|296.132818|48.977402|5.300|1.950|-0.990|||17.90000|2.80000|-1.30000||||||1
Kepler-397|c|135.49852700|2455066.690380|0.2875000|5307.00|0.77||14.587|295.894109|42.380451|6.180|0.560|-0.560|||||||0.8400||||1
HD 30177|b|2770.00000000|||5588.00||1.01|7.150|70.476555|-58.020756|||||146.800||||||54.71|2.21|-2.41|0
HD 30669|b|1684.00000000|||5400.00|0.91|0.92|7.754|72.118690|-28.419298|||||8.600||||||57.10|||0
HD 30856|b|912.00000000||||||6.255|72.574425|-24.368839|||||31.900||||||121.07|11.78|-14.62|0
HD 32518|b|157.54000000|||4580.00|10.22|1.13|4.531|77.403000|69.639404|||||115.830||||||117.37|9.84|-11.83|0
HD 33142|b|326.60000000||||||6.345|76.898087|-13.986480|||||30.400||||||136.80|15.73|-20.43|0
HD 33564|b|388.00000000||||||4.416|80.639717|79.231148|||||232.000||||||20.98|0.23|-0.23|0
HD 13931|b|4218.00000000|||5829.00|1.23|1.02|6.452|34.197414|43.772995|||||||||||45.52|1.91|-2.08|0
HD 16141|b|75.52300000||||||5.679|38.833035|-3.560602|||||||||||35.91|1.71|-1.89|0
HD 16175|b|990.00000000|||6080.00|1.68|1.29|6.166|39.257961|42.062634|||||||||||59.84|3.28|-3.69|0
HD 17156|b|21.21663000|2454756.731340|0.1338000|6100.00|1.44|1.24|7.080|42.435364|71.753235|11.430|0.900|-0.900||279.800|1023.37000|25.43000|-25.43000|0.07270||75.00|||1
HD 18742|b|772.00000000||||||6.177|45.044407|-20.802603|||||44.300||||||127.88|15.27|-20.05|0
HD 20794|b|18.31500000|||5401.00||0.70|3.032|49.981876|-43.069782|||||0.830||||||6.06|0.02|-0.02|0
HD 20794|d|90.30900000|||5401.00||0.70|3.032|49.981876|-43.069782|||||0.850||||||6.06|0.02|-0.02|0
HD 20782|b|577.90000000|||5758.00||1.00|6.229|50.014908|-28.854071|||||21.700||||||36.02|1.11|-1.18|0
HD 20868|b|380.85000000|||4795.00|0.79|0.78|8.138|50.177895|-33.730103|||||100.340||||||48.90|3.50|-3.50|0
HD 23127|b|1214.00000000|||||1.13|7.423|54.848495|-60.077843|||||27.500||||||89.13|5.65|-6.48|0
HD 23079|b|730.60000000||||||6.030|54.929562|-52.915836|||||54.900||||||34.60|0.66|-0.68|0
HD 22781|b|528.07000000||||||7.149|55.206356|31.826290|||||||||||31.79|1.33|-1.45|0
HD 23596|b|1561.00000000||||||6.173|57.001556|40.530636|||||127.000||||||51.97|2.20|-2.40|0
HD 24040|b|3668.00000000|||5853.00||1.18|6.279|57.595699|17.476366|||||47.400||||||46.51|2.13|-2.34|0
HD 25171|b|1845.00000000||||||6.765|58.956001|-65.186676|||||||||||56.05|1.82|-1.95|0
HD 27442|b|428.10000000||||||2.374|64.120956|-59.302155|||||32.200||||||18.24|0.17|-0.17|0
HD 27631|b|2208.00000000|||5737.00|1.00|0.94|7.023|64.939461|-41.960266|||||23.700||||||44.54|1.50|-1.60|0
HD 27894|b|17.99040000|||4875.00||0.80|7.639|65.196030|-59.410835|||||58.130||||||42.37|1.57|-1.70|0
HD 28254|b|1116.00000000|||5664.00|1.48|1.06|6.395|66.211273|-50.622192|||||37.300||||||54.70|1.60|-1.50|0
HD 28678|b|387.10000000||||||6.447|67.856056|4.575287|||||33.500||||||168.92|30.03|-46.60|0
HD 34445|b|1049.00000000|||5836.00|1.38|1.07|6.122|79.420746|7.353343|||||||||||45.01|2.03|-2.23|0
Kepler-104|b|11.42754800|2454970.613050|0.1902000|5711.00|1.35|0.81|11.558|287.604612|42.166779|3.100|0.530|-0.530|||||||0.4500||||1
Kepler-104|d|51.75539400|2455104.086110|0.3110000|5711.00|1.35|0.81|11.558|287.604612|42.166779|3.580|0.610|-0.610|||||||0.7600||||1
Kepler-105|b|5.41220000|2454966.142400|0.1375000|5873.00|1.16|1.28|11.811|287.887325|46.276237|4.810|1.530|-1.530|8.900000|||||0.02800|0.6400||||1
Kepler-105|c|7.12593900|2454972.004210|0.1168000|5873.00|1.16|1.28|11.811|287.887325|46.276237|1.610|0.340|-0.340|||||||0.2300||||1
Kepler-106|c|13.57080000|2454969.278370||5858.00|1.04|1.00|11.752|300.863971|44.337555|2.500|0.320|-0.320||2.710|10.44000|3.20000|-3.20000|0.02211|0.6900||||1
Kepler-106|d|23.98020000|2454980.532630||5858.00|1.04|1.00|11.752|300.863971|44.337555|0.950|0.130|-0.130||-2.840|8.10000|||0.00836|0.4500||||1
Kepler-107|b|3.17999700|2454966.499040|0.1455000|5851.00|1.41||11.392|297.028248|48.208611|1.560|0.060|-0.060|||||||0.3400||||1
Kepler-107|c|4.90142500|2454971.607420|0.1750000|5851.00|1.41||11.392|297.028248|48.208611|1.810|0.180|-0.180|||||||0.7800||||1
Kepler-107|e|14.74904900|2454971.779980|0.2745000|5851.00|1.41||11.392|297.028248|48.208611|3.450|0.250|-0.250|||||||0.9000||||1
Kepler-108|b|49.18392100|2454974.911230|0.4699000|5854.00|2.19|0.87|11.430|294.559169|46.062325|8.650|0.480|-0.480|||||||0.0300||||1
Kepler-108|c|190.32349400|2455145.673230|0.6542000|5854.00|2.19|0.87|11.430|294.559169|46.062325|8.180|0.510|-0.510|||||||0.8100||||1
Kepler-109|c|21.22270000|2454970.572500||5952.00|1.32|1.04|11.314|290.392721|40.284875|2.520|0.070|-0.070||0.430|2.22000|7.80000|-7.80000|0.01743|0.1600||||1
Kepler-110|b|12.69111200|2454970.122960|0.1565000|5960.00|1.15||11.919|292.929133|48.602814|1.830|0.360|-0.360|||||||0.1300||||1
Kepler-111|b|3.34181500|2454974.355740|0.1154000|5952.00|1.16||12.412|291.653170|44.688274|1.580|0.200|-0.200|||||||0.0100||||1
Kepler-75|b|8.88491160|2455640.440300|0.0866000|5200.00|0.89|0.91|13.665|291.137593|36.577386|11.770|0.340|-0.340|19.770000|1287.000|3209.90000|127.10000|-127.10000|0.12120|0.1300|1140.00|250.00|-160.00|1
Kepler-76|b|1.54492980|2454966.548410||6409.00|1.32|1.20|12.343|294.192118|39.619003|15.244|1.345|-1.345|4.464000|306.000|638.83830|117.59710|-111.24050|0.10330|0.9623||||1
Kepler-78|b|0.35500000|2456465.076392||5058.00|0.74|0.76|10.184|293.741690|44.448330|1.173|0.159|-0.089||1.960|1.86000|0.38000|-0.25000||||||1
Kepler-79|b|13.48450000|2546684.307000||6174.00|1.30|1.17|12.913|300.517131|44.381580|3.470|0.070|-0.070|19.260000||10.90000|7.40000|-6.00000|0.02442|0.4100||||1
Kepler-79|c|27.40290000|2546706.475000||6174.00|1.30|1.17|12.913|300.517131|44.381580|3.720|0.080|-0.080|30.900000||5.90000|1.90000|-2.30000|0.02618|0.2780||||1
Kepler-79|e|81.06590000|2546702.126000||6174.00|1.30|1.17|12.913|300.517131|44.381580|3.490|0.140|-0.140|63.680000||4.10000|1.20000|-1.10000|0.02458|0.9630||||1
Kepler-80|b|7.05300000|||4613.00|0.64|0.72|12.954|296.112564|39.978779|2.640|0.110|-0.110|||||||||||1
Kepler-80|c|9.52200000|||4613.00|0.64|0.72|12.954|296.112564|39.978779|2.790|0.130|-0.130|||||||||||1
Kepler-80|d|3.07218600|2454967.021490|0.0829000|4613.00|0.64|0.72|12.954|296.112564|39.978779|1.740|0.200|-0.200|||||||0.9000||||1
Kepler-111|c|224.78460800|2454975.096040|0.4664000|5952.00|1.16||12.412|291.653170|44.688274|7.300|0.910|-0.910|||||||0.7200||||1
Kepler-112|b|8.40887800|2454967.006200|0.1452000|5544.00|0.84||12.583|296.981009|43.209751|2.360|0.570|-0.570|||||||0.0400||||1
Kepler-113|b|4.75400000|2454961.546300||4725.00|0.69|0.75|11.886|287.997883|50.944332|1.820|0.050|-0.050||5.400|11.70000|4.20000|-4.20000|0.02419|0.0800||||1
Kepler-113|c|8.92507000|2454972.713740||4725.00|0.69|0.75|11.886|287.997883|50.944332|2.180|0.060|-0.060||-1.520|8.70000|||0.02914|0.5600||||1
Kepler-114|b|5.18854900|2454978.363200|0.1015000|4605.00|0.67|0.56|12.035|294.121421|48.349525|1.260|0.130|-0.130|||||||0.6900||||1
Kepler-343|c|23.22182000|2454984.066400|0.1128000|5807.00|1.43|1.04|13.039|291.960684|42.433006|2.020|0.380|-0.380|||||||0.0000||||1
Kepler-345|c|9.38742700|2454970.380840|0.0648000|4504.00|0.62|0.59|12.309|295.228802|45.971020|1.200|0.070|-0.070|||||||0.2000||||1
Kepler-347|c|27.32087100|2454987.306180|0.1636000|6088.00|1.00|1.04|13.391|289.199596|49.305717|1.750|0.840|-0.840|||||||0.7700||||1
Kepler-349|c|12.24762900|2454971.217010|0.1366000|5956.00|0.93|0.97|13.584|293.676480|44.615578|1.960|0.740|-0.740|||||||0.1500||||1
Kepler-351|c|57.24809000|2455017.694170|0.2468000|5643.00|0.85|0.89|14.669|286.452706|42.657879|3.190|1.550|-1.550|||||||0.2100||||1
Kepler-353|c|8.41089400|2454966.805050|0.0939000|3903.00|0.50|0.54|13.601|296.856633|41.758180|1.380|0.070|-0.070|||||||0.4600||||1
Kepler-355|b|11.03189000|2455195.338200|0.2056000|6184.00|1.07|1.05|14.007|285.799457|42.811783|1.460|0.660|-0.660|||||||0.3800||||1
Kepler-357|c|16.85837000|2454975.342640|0.0840000|5036.00|0.83|0.78|13.991|291.243104|44.008720|2.670|1.570|-1.570|||||||0.8200||||1
Kepler-359|b|25.56322200|2455208.284390|0.1785000|6248.00|1.09|1.07|14.736|293.293635|42.196354|3.530|1.640|-1.640|||||||0.2100||||1
Kepler-360|c|7.18643400|2454969.622730|0.0586000|6053.00|1.06|0.95|13.642|286.284731|44.781555|2.100|1.000|-1.000|||||||0.1900||||1
Kepler-362|c|37.86628100|2454967.357830|0.1987000|5788.00|0.72|0.77|13.322|291.771639|47.529903|1.450|0.610|-0.610|||||||0.3200||||1
Kepler-364|c|59.98062700|2455009.150250|0.2743000|6108.00|1.28|1.20|12.676|281.569933|47.398697|2.150|0.420|-0.420|||||||0.2700||||1
Kepler-366|c|12.51616000|2454968.028600|0.2016000|6209.00|1.05|1.05|13.708|296.852042|49.084446|1.790|0.810|-0.810|||||||0.2000||||1
Kepler-368|c|72.37933400|2455012.534200|0.3202000|5502.00|2.02|0.71|11.600|291.880046|45.387936|3.880|1.080|-1.080|||||||0.4600||||1
Kepler-37|e|51.19600000|||5417.00|0.77|0.80|8.356|284.059660|44.518131|||||||||||66.00|||1
Kepler-371|b|34.76327800|2454994.734890|0.1739000|5666.00|0.99|0.94|12.701|292.326464|38.657588|1.890|0.520|-0.520|||||||0.6200||||1
Kepler-377|c|27.01497600|2454965.508420|0.2407000|5949.00|1.22|0.88|12.801|295.422002|38.735691|2.060|0.390|-0.390|||||||0.3400||||1
Kepler-380|b|3.93082100|2454968.198960|0.1234000|6045.00|1.22|1.05|12.614|282.394616|48.759140|1.190|0.240|-0.240|||||||0.1900||||1
Kepler-382|b|5.26215500|2454969.367740|0.1345000|5600.00|0.94|0.80|13.403|299.136166|45.869934|1.320|0.630|-0.630|||||||0.6000||||1
Kepler-384|b|22.59705300|2454973.419900|0.2513000|5577.00|0.88|0.76|12.419|286.026112|44.782871|1.120|0.320|-0.320|||||||0.0200||||1
Kepler-386|c|25.19345800|2454979.432090|0.1931000|5178.00|0.77|0.74|14.183|289.858871|48.693855|1.580|0.890|-0.890|||||||0.0000||||1
Kepler-388|c|13.29700400|2454973.947880|0.1365000|4498.00|0.59|0.59|13.261|284.828038|44.608730|0.860|0.110|-0.110|||||||0.1800||||1
Kepler-390|c|13.06002200|2454977.331210|0.1110000|5166.00|0.78|0.67|12.584|291.628777|41.208603|0.790|0.080|-0.080|||||||0.4800||||1
Kepler-392|c|10.42311800|2454968.152860|0.0944000|5938.00|1.13|1.13|12.414|288.660765|43.368084|1.100|0.230|-0.230|||||||0.0800||||1
Kepler-395|b|7.05434600|2454969.191360|0.0795000|4262.00|0.56|0.53|13.818|293.511099|45.136598|1.030|0.080|-0.080|||||||0.0900||||1
Kepler-397|b|22.25094900|2454982.430670|0.0704000|5307.00|0.77||14.587|295.894109|42.380451|2.460|21.320|-21.320|||||||0.9400||||1
MOA 2007-BLG-400L|b||||||0.30||272.424917|-29.224153||||||263.79000|155.73000|-98.52000|||5800.00|600.00|-800.00|0
MOA 2008-BLG-310L|b||||||0.67||268.560542|-34.778053||||||74.00000|17.00000|-17.00000|||6000.00|||0
MOA 2008-BLG-379L|b||||||0.56||269.706000|-30.196931||||||1303.00000|540.30000|-603.90000|||3300.00|1300.00|-1200.00|0
MOA 2009-BLG-266L|b|2774.00000000|||||0.56||267.008125|-35.005411||||||10.40000|1.70000|-1.70000|||3040.00|330.00|-330.00|0
MOA 2009-BLG-319L|b||||||0.38||271.742208|-26.819692||||||50.00000|44.00000|-24.00000|||6100.00|1100.00|-1200.00|0
MOA 2010-BLG-477L|b||||5950.00||0.67||271.531006|-31.454477||||||476.70000|254.30000|-95.30000|||2300.00|600.00|-600.00|0
MOA 2010-BLG-073L|b||||||0.16||272.547258|-26.522932||||||3496.00000|635.60000|-635.60000|||2800.00|400.00|-400.00|0
MOA 2011-BLG-293L|b||||||0.86||268.913958|-28.476847||||||1525.50000|95.30000|-95.30000|||7720.00|440.00|-440.00|0
MOA 2011-BLG-322L|b||||||0.39||271.223333|-27.220944||||||3686.70000|4258.70000|-1779.80000|||7560.00|910.00|-910.00|0
NGC 2682 YBP 1194|b|6.95800000|||5780.00|0.99|1.01|13.366|132.753364|11.814655|||||37.720|||||||||0
NGC 2682 Sand 364|b|121.71000000|||4284.00|21.80|1.35|7.542|132.486760|11.692484|||||67.420|||||||||0
NGC 4349 127|b|677.80000000|||||3.90|8.041|186.147811|-61.820004|||||188.000||||||2200.00|||0
OGLE 2003-BLG-235L|b||||||0.36||271.318125|-28.895000||||||476.70000|31.80000|-381.40000|||5200.00|200.00|-2900.00|0
OGLE 2005-BLG-71L|b||||||0.46||267.540708|-34.673194||||||1207.70000|127.10000|-127.10000|||3200.00|400.00|-400.00|0
OGLE 2005-BLG-169L|b||||||0.69||271.522167|-30.732639||||||14.10000|0.90000|-0.90000|||4100.00|400.00|-400.00|0
OGLE 2006-BLG-109L|b|1788.50000000|||||0.51||268.143792|-30.087778|||||17.400|231.00000|19.00000|-19.00000|||1510.00|110.00|-120.00|0
OGLE 2006-BLG-109L|c|4927.50000000|||||0.51||268.143792|-30.087778|||||4.500|86.00000|7.00000|-7.00000|||1510.00|110.00|-120.00|0
OGLE 2008-BLG-92L|b||||||0.71||266.872583|-34.726556||||||56.60000|||||8100.00|||0
OGLE 2008-BLG-355L|b||||||0.37||269.786708|-30.759472||||||1462.00000|1175.90000|-699.20000|||6800.00|1100.00|-1100.00|0
OGLE 2011-BLG-251L|b||||||0.26||264.559083|-27.136139||||||168.44000|66.74000|-66.74000|||2570.00|610.00|-610.00|0
OGLE 2012-BLG-26L|b||||||0.82||263.577917|-27.142750||||||34.96000|6.36000|-6.36000|||4080.00|300.00|-300.00|0
OGLE 2012-BLG-26L|c||||||0.82||263.577917|-27.142750||||||216.12000|31.78000|-31.78000|||4080.00|300.00|-300.00|0
OGLE 2012-BLG-406L|b||||||0.44||268.325708|-30.471167||||||867.64000|136.66000|-136.66000|||4970.00|290.00|-290.00|0
OGLE 2013-BLG-102L|b||||||0.10||268.029500|-31.690583||||||3994.48600|665.74800|-665.74800|||3040.00|310.00|-310.00|0
OGLE 2014-BLG-124L|b||||||0.71||270.621708|-28.396250||||||162.09000|50.85000|-50.85000|||4100.00|590.00|-590.00|0
OGLE2-TR-L9|b|2.48553350|2454492.797650||6933.00|1.53|1.52|13.508|166.979921|-61.146263|18.046|0.448|-0.448|||1430.17500|476.72500|-476.72500||||||1
OGLE-TR-056|b|1.21191890|||6050.00|1.36|1.23||269.147958|-29.539222|15.278|0.009|-0.009|3.740000|225.000|441.77000|57.21000|-54.03000|0.10270|0.8170||||1
HD 37124|b|154.46000000||||||6.359|84.260361|20.730787|||||27.500||||||33.24|1.22|-1.32|0
HD 37124|d|2295.00000000||||||6.359|84.260361|20.730787|||||12.200||||||33.24|1.22|-1.32|0
HD 37605|b|55.01307000|||5448.00|0.90|1.00|7.266|85.007210|6.060579|||||202.990||||||42.88|2.28|-2.55|0
HD 38283|b|363.20000000|||5998.00||1.08|5.645|84.258408|-73.699341|||||10.000||||||37.78|0.78|-0.82|0
HD 38529|b|14.30980000||||||4.905|86.645470|1.168193|||||56.100||||||42.43|1.59|-1.72|0
HD 38529|c|2140.20000000||||||4.905|86.645470|1.168193|||||173.200||||||42.43|1.59|-1.72|0
HD 39091|b|2151.00000000||||||4.869|84.291214|-80.469124|||||196.400||||||18.21|0.15|-0.15|0
HD 40307|b|4.31230000|||4956.00||0.77|5.412|88.517670|-60.023472|||||1.940||||||12.83|0.09|-0.09|0
HD 40307|d|20.43200000|||4956.00||0.77|5.412|88.517670|-60.023472|||||2.750||||||12.83|0.09|-0.09|0
HD 40307|f|51.76000000|||4956.00||0.77|5.412|88.517670|-60.023472|||||1.090||||||12.83|0.09|-0.09|0
HD 40979|b|264.15000000||||||5.742|91.124763|44.260445|||||119.400||||||33.33|0.89|-0.94|0
HD 41004 B|b|1.32830000|||||0.40|7.004|89.956886|-48.239841|||||6114.000||||||43.03|1.81|-1.98|0
HD 43197|b|327.80000000|||5508.00|1.00|0.96|7.658|93.398590|-29.897270|||||32.400||||||56.30|4.20|-3.60|0
HD 44219|b|472.30000000|||5752.00|1.32|1.00|6.509|95.059677|-10.725009|||||19.400||||||50.40|2.10|-1.90|0
HD 45364|b|226.93000000||||||6.748|96.410316|-31.480953|||||7.220||||||32.58|0.84|-0.88|0
HD 45350|b|963.60000000|||5616.00||1.02|6.587|97.190460|38.962963|||||58.000||||||48.95|2.24|-2.47|0
HD 45652|b|43.60000000|||5312.00||0.83|6.703|97.304962|10.933891|||||33.100||||||36.14|1.61|-1.77|0
HD 46375|b|3.02357300|||5285.00||0.92|6.452|98.302597|5.462925|||||33.650||||||33.41|1.15|-1.24|0
HD 47186|b|4.08450000|||5675.00||0.99|6.416|99.036613|-27.622297|||||9.120||||||37.84|1.21|-1.29|0
HD 47536|b|712.13000000|||4424.00|22.39|0.91|3.179|99.448410|-32.339733|||||113.000||||||121.36|7.72|-8.85|0
HD 48265|b|762.00000000|||5789.00|1.82|1.22|6.842|100.007195|-48.541954|||||29.000||||||87.41|5.18|-5.87|0
HD 50499|b|2482.70000000|||||1.24|6.152|103.008438|-33.915562|||||22.900||||||47.26|1.47|-1.57|0
HD 50554|b|1293.00000000|||5987.00|1.02|1.04|5.776|103.678436|24.245558|||||104.000||||||31.03|0.94|-1.00|0
HD 60532|b|201.30000000|||6095.00||1.44|3.703|113.513252|-22.296066|||||||||||25.70|0.43|-0.44|0
HD 60532|c|604.00000000|||6095.00||1.44|3.703|113.513252|-22.296066|||||46.400||||||25.70|0.43|-0.44|0
