pl_hostname|pl_letter|pl_orbper|pl_tranmid|pl_trandur|st_teff|st_rad|st_mass|st_j|ra|dec|pl_rade|pl_radeerr1|pl_radeerr2|pl_ratdor|pl_rvamp|pl_masse|pl_masseerr1|pl_masseerr2|pl_ratror|pl_imppar|st_dist|st_disterr1|st_disterr2|pl_tranflag
Kepler-18|c|7.64159000|2455167.088300|0.0145000|5345.00|1.11|0.97|12.189|298.079439|44.746321|5.490|0.260|-0.260|14.430000|5.100|17.30000|1.90000|-1.90000|0.04549|0.5930||||1
Kepler-18|d|14.85888000|2455169.177600|0.1533000|5345.00|1.11|0.97|12.189|298.079439|44.746321|6.980|0.330|-0.330|22.480000|7.300|16.40000|1.40000|-1.40000|0.05782|0.7670||||1
Kepler-19|b|9.28716000|||5544.00|0.86|0.94|10.719|290.420839|37.851786||||||8.40000|1.60000|-1.50000|||2119.00|||1
Kepler-20|b|3.69611525|2454967.502014||5495.00|0.96|0.95|11.252|287.698004|42.338726|1.868|0.066|-0.034|10.340000|4.200|9.70000|1.41000|-1.44000|0.01774||290.00|30.00|-30.00|1
Kepler-20|c|10.85409089|2454971.607955||5495.00|0.96|0.95|11.252|287.698004|42.338726|3.047|0.064|-0.056|21.170000|3.840|12.75000|2.17000|-2.24000|0.02895||290.00|30.00|-30.00|1
Kepler-20|d|77.61130017|2454997.730300||5495.00|0.96|0.95|11.252|287.698004|42.338726|2.744|0.073|-0.055|78.230000|1.570|10.07000|3.97000|-3.70000|0.02607||290.00|30.00|-30.00|1
Kepler-20|f|19.57758478|2454968.207060||5495.00|0.96|0.95|11.252|287.698004|42.338726|1.003|0.050|-0.089|31.150000|||||0.00952||290.00|30.00|-30.00|1
Kepler-21|b|2.78578000|2456798.718800|0.1496000|6305.00|1.90|1.41|7.229|287.361816|38.714016|1.639|0.019|-0.015|4.929000|1.990|5.08000|1.72000|-1.72000|0.00788|0.5840|113.00|7.00|-7.00|1
Kepler-22|b|289.86230000|2454966.698300|0.3090000|5518.00|0.98|0.97|10.523|289.217484|47.884464|2.380|0.130|-0.130|186.400000||36.00000|||0.02220|0.7680|190.00|||1
Kepler-23|b|7.10730000|2454971.302200|0.1988000|5828.00|1.55|1.11|12.353|294.218924|49.479225|1.900|||||254.30000|||||800.00|||1
Kepler-23|d|15.27429900|2454980.582530|0.2539000|5828.00|1.55|1.11|12.353|294.218924|49.479225|2.200|0.090|-0.090|||||||0.2500|800.00|||1
Kepler-24|b|8.14530000|2454973.568900|0.1675000|5897.00|1.29|1.03|13.763|290.413267|38.343754|2.400|||||508.50000|||||1200.00|||1
Kepler-24|c|12.33350000|2454970.586000|0.1546000|5897.00|1.29|1.03|13.763|290.413267|38.343754|2.800|||||508.50000|||||1200.00|||1
Kepler-24|e|18.99835500|2454977.743570|0.1235000|5897.00|1.29|1.03|13.763|290.413267|38.343754|2.780|0.640|-0.640|||||||0.1000|1200.00|||1
Kepler-25|b|6.23850000|2455004.705410||6270.00|1.31|1.19|9.764|286.638393|39.487894|2.710|0.050|-0.050||2.800|9.60000|4.20000|-4.20000|0.01895|0.5400||||1
Kepler-25|c|12.72040000|2455011.527300||6270.00|1.31|1.19|9.764|286.638393|39.487894|5.200|0.090|-0.090||5.630|24.60000|5.70000|-5.70000|0.03641|0.8800||||1
Kepler-26|b|12.28000000|2456471.249700||3914.00|0.51|0.54|13.408|284.940997|46.566540|2.780|0.110|-0.110|||5.12000|0.65000|-0.61000||||||1
Kepler-26|e|46.82791500|2454969.743180|0.0868000|3914.00|0.51|0.54|13.408|284.940997|46.566540|2.410|0.150|-0.150|||||||0.7700||||1
Kepler-27|b|15.33480000|2454991.672600|0.1446000|5400.00|0.59|0.65|14.484|292.236769|41.085876|4.000|||||2895.31000||||||||1
Kepler-27|c|31.33090000|2454986.427400|0.1979000|5400.00|0.59|0.65|14.484|292.236769|41.085876|4.900|||||4385.87000||||||||1
Kepler-28|c|8.98580000|2454981.727700|0.1829000|4590.00|0.70|0.75|13.334|292.137029|42.429420|3.400|||||432.23000||||||||1
Kepler-29|b|10.33840000|2456465.754400||5701.00|0.93|0.98|14.131|298.348324|47.491226|3.350|0.220|-0.220|||4.51000|1.41000|-1.47000|||1400.00|||1
Kepler-29|c|13.28840000|2456462.781800||5701.00|0.93|0.98|14.131|298.348324|47.491226|3.140|0.200|-0.200|||4.00000|1.23000|-1.29000|||1400.00|||1
Kepler-30|c|60.32310500|2455357.887042||5498.00|0.95|0.99|13.997|285.283636|38.947281|12.300|0.400|-0.400|||640.00000|50.00000|-50.00000||0.4000|1400.00|||1
Kepler-30|d|143.34394000|2455273.530200||5498.00|0.95|0.99|13.997|285.283636|38.947281|8.800|0.500|-0.500|||23.10000|2.70000|-2.70000||0.3800|1400.00|||1
Kepler-31|b|20.86130000|2454992.141000|0.2080000|6340.00|1.22|1.21|14.233|294.023014|45.853081|5.500|1.100|-1.100||||||0.04110||2100.00|||1
Kepler-962|b|12.05707239|2454968.414710|0.0941580|5478.00|0.86|0.93|12.331|295.313145|46.237488|1.970|0.080|-0.080||||||0.02092||439.00|13.78|-14.89|1
Kepler-964|b|13.52251060|2454975.181290|0.1622130|5427.00|0.84|0.93|12.576|295.300090|40.556591|2.120|0.090|-0.070||||||0.02340||478.00|14.37|-15.44|1
Kepler-965|b|134.25272980|2455015.704100|0.3793800|5886.00|1.15|1.05|12.298|298.515338|41.891205|3.380|0.550|-0.390||||||0.02683||618.00|102.01|-69.26|1
Kepler-966|b|99.74762200|2455041.395370|0.2810000|5840.00|1.02|1.02|13.120|297.270578|50.121811|4.130|1.170|-0.580||||||0.03695||773.00|197.77|-85.79|1
Kepler-967|b|13.22713379|2454975.203340|0.1372000|5178.00|0.80|0.84|12.991|286.558075|38.405360|2.350|0.080|-0.100||||||0.02707||499.00|18.68|-18.00|1
Kepler-968|b|3.69298373|2454965.736952|0.0720460|4598.00|0.70|0.76|12.518|285.602528|50.112038|2.000|0.080|-0.080||||||0.02552||312.00|11.30|-12.89|1
Kepler-968|c|5.70940492|2454970.122100|0.0657040|4598.00|0.70|0.76|12.518|285.602528|50.112038|1.690|0.080|-0.070||||||0.02247||312.00|11.30|-12.89|1
Kepler-969|b|34.17317140|2454970.791400|0.1864630|5214.00|0.82|0.92|12.413|288.372508|47.933556|2.070|0.050|-0.050||||||0.02261||411.00|7.89|-7.61|1
Kepler-970|b|16.73652231|2454976.132420|0.0831120|4511.00|0.67|0.70|12.980|289.625230|40.708726|2.770|0.130|-0.430||||||0.03761||350.00|18.73|-26.52|1
Kepler-971|b|9.59070716|2454965.681170|0.1451960|5431.00|0.85|0.88|11.905|284.094587|41.182821|2.130|0.220|-0.240||||||0.02343||345.00|35.44|-26.54|1
Kepler-972|b|7.03932553|2454966.853850|0.1436700|6146.00|1.22|1.15|13.777|295.828703|43.425495|4.650|1.520|-1.100||||||0.03478||1304.00|428.50|-230.37|1
Kepler-973|b|49.60773310|2454971.414150|0.1184330|5213.00|0.78|0.86|11.845|290.165258|49.923862|1.960|0.080|-0.070||||||0.02276||297.00|8.54|-9.32|1
Kepler-975|b|1.97034246|2454964.947762|0.0724210|4897.00|0.75|0.80|12.807|290.548550|38.495275|1.480|0.060|-0.090||||||0.01841||404.00|19.39|-18.70|1
Kepler-976|b|105.95641480|2455015.053680|0.2910800|5232.00|0.83|0.87|14.361|289.869641|46.729706|3.960|0.290|-0.200||||||0.04388||1020.00|69.70|-53.49|1
Kepler-977|b|26.85328322|2454976.311160|0.1877630|5315.00|0.83|0.87|13.434|291.516210|42.248196|2.620|0.170|-0.170||||||0.02913||664.00|47.59|-38.36|1
Kepler-978|b|49.62215090|2454970.100260|0.2955400|6002.00|1.09|1.07|12.363|286.710723|43.043453|2.990|0.670|-0.570||||||0.02468||624.00|141.54|-68.11|1
Kepler-980|b|11.55102504|2454967.908610|0.1547500|5935.00|1.06|1.05|13.022|294.613008|45.060169|2.670|0.230|-0.450||||||0.02253||804.00|63.77|-51.43|1
Kepler-981|b|4.46975774|2454964.843660|0.0752580|5718.00|0.96|0.98|13.574|289.248907|47.650101|2.310|0.300|-0.180||||||0.02230||913.00|119.87|-73.34|1
Kepler-982|b|15.77382210|2454970.530850|0.2060130|6139.00|1.29|1.16|12.203|288.417680|46.590427|2.250|0.470|-0.270||||||0.01626||702.00|144.46|-84.85|1
Kepler-984|b|43.03422720|2454970.690210|0.2530250|5610.00|0.93|0.96|12.247|296.958868|46.394127|2.120|0.130|-0.110||||||0.02056||461.00|27.41|-22.58|1
Kepler-985|b|116.33190100|2455006.686900|0.2860400|5434.00|0.85|0.91|13.537|290.144308|44.049953|2.980|0.140|-0.150||||||0.03244||741.00|27.94|-26.54|1
Kepler-986|b|56.43499380|2454984.411710|0.1959540|5642.00|0.98|0.96|12.513|293.094007|42.896431|2.360|0.290|-0.190||||||0.02166||563.00|68.13|-44.89|1
Kepler-987|b|105.30331480|2455040.173430|0.2550000|5637.00|0.91|0.97|13.776|289.411070|46.130848|3.260|0.160|-0.120||||||0.03335||936.00|37.28|-36.00|1
Kepler-989|b|7.96431535|2454969.816720|0.0624200|5074.00|0.78|0.82|12.965|281.582909|47.233631|2.210|0.140|-0.130||||||0.02575||484.00|24.94|-25.20|1
Kepler-990|b|9.91723428|2454968.139490|0.1358210|5948.00|1.08|1.05|13.362|297.938209|46.881393|2.600|0.650|-0.420||||||0.02223||933.00|242.95|-130.03|1
Kepler-990|c|0.53835431|2454964.649310|0.0616710|5948.00|1.08|1.05|13.362|297.938209|46.881393|1.530|0.350|-0.190||||||0.01293||933.00|242.95|-130.03|1
Kepler-991|b|82.53425190|2455042.126410|0.2014000|4392.00|0.61|0.64|13.329|297.090655|49.626572|2.540|0.130|-0.120||||||0.03754||370.00|16.66|-16.50|1
Kepler-993|b|22.08557563|2454968.231320|0.0900790|3843.00|0.54|0.57|13.587|292.614101|44.394661|2.970|0.180|-0.120||||||0.04960||298.00|14.99|-14.13|1
Kepler-286|d|5.91432300|2454966.486980|0.1106000|5580.00|0.86||14.388|290.676145|48.294289|1.330|0.270|-0.270|||||||0.0600||||1
Kepler-286|e|29.22128900|2454972.330170|0.1638000|5580.00|0.86||14.388|290.676145|48.294289|1.770|0.430|-0.430|||||||0.6400||||1
Kepler-287|b|20.34219900|2454970.698750|0.0940000|5806.00|1.03||13.542|290.927458|48.443550|2.330|1.060|-1.060|||||||0.2400||||1
Kepler-288|b|6.09732600|2455187.064120|0.1377000|5918.00|1.09|0.89|14.000|288.916426|39.594717|1.670|0.800|-0.800|||||||0.2100||||1
Kepler-288|c|19.30577200|2455206.190550|0.1747000|5918.00|1.09|0.89|14.000|288.916426|39.594717|2.850|1.360|-1.360|||||||0.0600||||1
Kepler-288|d|56.63374200|2454968.552960|0.2516000|5918.00|1.09|0.89|14.000|288.916426|39.594717|2.670|1.270|-1.270|||||||0.4100||||1
Kepler-289|b|34.54500000|2454965.640400|0.1324000|5990.00|1.00|1.08|12.861|297.465344|42.882850|2.150|0.100|-0.100|45.900000||7.30000|6.80000|-6.80000|0.01970|0.0400|700.00|14.00|-14.00|1
Kepler-289|d|66.06340000|2454975.643600|0.1482000|5990.00|1.00|1.08|12.861|297.465344|42.882850|2.680|0.170|-0.170|70.700000||4.00000|0.90000|-0.90000|0.02460|0.0500|700.00|14.00|-14.00|1
Kepler-290|b|14.58934700|2454974.934130|0.1002000|5147.00|0.74||14.054|286.409984|42.681553|2.250|1.220|-1.220|||||||0.6000||||1
Kepler-290|c|36.77031000|2454997.293160|0.1782000|5147.00|0.74||14.054|286.409984|42.681553|2.700|1.390|-1.390|||||||0.2200||||1
Kepler-291|c|5.70078600|2454965.686740|0.0686000|6002.00|1.02|1.03|14.688|287.916357|42.437302|1.880|0.820|-0.820|||||||0.5700||||1
Kepler-292|b|2.58082700|2455004.562140|0.0872000|5299.00|0.83|0.88|14.537|295.766145|42.424288|1.320|0.140|-0.140|||||||0.0900||||1
Kepler-292|c|3.71533500|2455002.791980|0.0967000|5299.00|0.83|0.88|14.537|295.766145|42.424288|1.470|0.150|-0.150|||||||0.3800||||1
Kepler-292|e|11.97901000|2455011.966400|0.1706000|5299.00|0.83|0.88|14.537|295.766145|42.424288|2.670|0.350|-0.350|||||||0.9100||||1
Kepler-292|f|20.83423700|2455019.032490|0.1809000|5299.00|0.83|0.88|14.537|295.766145|42.424288|2.350|0.220|-0.220|||||||0.4600||||1
Kepler-293|b|19.25419600|2454997.781330|0.1889000|5804.00|0.96|1.01|14.098|286.358057|42.406509|3.070|1.300|-1.300|||||||0.5000||||1
Kepler-294|b|3.70121200|2455013.275930|0.1032000|5913.00|0.98||14.568|287.392009|46.059312|1.770|0.830|-0.830|||||||0.0500||||1
Kepler-294|c|6.62640000|2455016.988180|0.1323000|5913.00|0.98||14.568|287.392009|46.059312|2.710|1.270|-1.270|||||||0.1400||||1
Kepler-295|c|21.52625800|2454965.287200|0.3422000|5603.00|0.90||13.145|285.345843|45.367786|1.170|0.620|-0.620|||||||0.0500||||1
Kepler-296|b|10.86438400|2454964.128500||3740.00|0.48|0.50|13.391|286.540008|49.437326|1.610|0.290|-0.270|35.500000|||||0.03080|0.6500|226.00|28.00|-18.00|1
Kepler-296|c|5.84163660|2454968.922900||3740.00|0.48|0.50|13.391|286.540008|49.437326|2.000|0.330|-0.320|23.500000|||||0.03810|0.2500|226.00|28.00|-18.00|1
Kepler-296|d|19.85029100|2454966.649600||3740.00|0.48|0.50|13.391|286.540008|49.437326|2.090|0.330|-0.320|53.100000|||||0.03980|0.2600|226.00|28.00|-18.00|1
Kepler-296|f|63.33627000|2454995.606900||3740.00|0.48|0.50|13.391|286.540008|49.437326|1.800|0.310|-0.300|115.100000|||||0.03440|0.5500|226.00|28.00|-18.00|1
Kepler-297|b|38.87182600|2455004.287130|0.2552000|5619.00|0.92||13.122|283.209159|48.777645|2.870|0.520|-0.520|||||||0.4600||||1
Kepler-297|c|74.92013700|2454958.037700|0.1998000|5619.00|0.92||13.122|283.209159|48.777645|6.540|1.180|-1.180|||||||0.8100||||1
Kepler-498|b|9.61375356|2454965.185090|0.1971040|5744.00|0.96|0.98|13.180|290.358128|44.518753|3.030|0.500|-0.340||||||0.02857||746.00|128.20|-65.22|1
Kepler-499|b|5.63252845|2454966.817942|0.0897100|5312.00|0.83|0.87|12.946|295.109945|43.915207|2.170|0.250|-0.160||||||0.02397||523.00|46.82|-34.59|1
Kepler-501|b|5.64067757|2454971.556194|0.1209000|5904.00|1.04|1.03|13.660|297.201554|41.730206|4.300|0.690|-0.460||||||0.03808||1044.00|177.53|-105.46|1
Kepler-502|b|4.28686431|2454971.615466|0.1842960|6125.00|1.22|1.15|13.914|291.080130|43.860203|4.770|1.460|-0.660||||||0.03614||1433.00|441.19|-195.91|1
Kepler-503|b|7.25844721|2454971.344901|0.2392870|5754.00|1.01|1.01|13.461|290.636484|38.707669|6.270|1.430|-0.570||||||0.05674||888.00|200.91|-87.71|1
Kepler-504|b|9.54927542|2455008.757209|0.0738420|3519.00|0.33|0.33|12.000|284.921843|45.972398|1.590|0.180|-0.220||||||0.04512||75.00|4.00|-4.15|1
Kepler-506|b|6.88340550|2455005.662603|0.0860460|6236.00|1.19|1.19|9.911|284.635187|40.719832|2.730|0.060|-0.060||||||0.02060||231.00|5.48|-5.75|1
Kepler-157|d|7.02573474|2454966.629720|0.0879750|5774.00|1.04||12.939|291.097225|38.875609|1.460|0.160|-0.100||||||0.01290|||||1
Kepler-556|b|11.72292176|2455010.318500|0.1739600|5740.00|0.98|1.00|13.039|290.529444|38.942671|2.240|0.200|-0.120||||||0.02083||729.00|61.13|-40.19|1
Kepler-557|b|3.70598955|2455002.943420|0.2126630|6068.00|1.16|1.11|13.553|293.708458|41.615135|2.670|0.800|-0.380||||||0.02125||1126.00|338.05|-167.88|1
Kepler-558|b|29.00790538|2455003.554050|0.2010790|5242.00|0.81|0.85|13.497|284.657888|42.652676|2.370|0.170|-0.140||||||0.02688||652.00|42.26|-39.71|1
Kepler-560|b|18.47764449|2455018.268560|0.0782380|3556.00|0.33|0.34|12.276|300.206095|45.018147|1.720|0.090|-0.090||||||0.04790||88.00|4.78|-5.22|1
Kepler-561|b|58.36204950|2455029.555062|0.2619120|5646.00|0.94|0.96|13.061|293.747096|45.107220|6.960|1.210|-0.610||||||0.06764||667.00|118.62|-65.86|1
Kepler-561|c|5.35016198|2455028.760482|0.0934600|5646.00|0.94|0.96|13.061|293.747096|45.107220|2.680|0.430|-0.250||||||0.02559||667.00|118.62|-65.86|1
Kepler-562|b|18.00931444|2455015.441383|0.2071380|5575.00|0.90|0.93|13.576|290.119627|46.273811|5.210|0.640|-0.400||||||0.05343||822.00|102.89|-61.13|1
Kepler-564|b|3.75083228|2455004.151847|0.0816304|5626.00|0.92|0.95|13.550|296.838379|46.626404|4.630|0.660|-0.360||||||0.04564||830.00|121.44|-68.27|1
Kepler-565|b|4.24374723|2455006.563261|0.1403300|5735.00|0.95|0.98|13.899|283.617946|47.196686|3.640|0.510|-0.270||||||0.03514||1041.00|144.14|-81.93|1
Kepler-566|b|18.42794624|2455011.440450|0.1195920|5132.00|0.79|0.83|13.508|291.554496|47.814480|2.150|0.130|-0.130||||||0.02461||628.00|36.54|-36.05|1
Kepler-567|b|16.54297375|2455002.648880|0.1613540|5148.00|0.79|0.84|13.267|297.672615|48.302315|2.250|0.150|-0.120||||||0.02551||568.00|34.35|-28.95|1
Kepler-569|b|34.18890521|2455026.388760|0.2216000|5616.00|0.93|0.95|12.923|283.507278|48.552605|3.160|0.220|-0.170||||||0.03055||645.00|44.70|-34.78|1
Kepler-570|b|4.30166200|2455005.310292|0.0862460|5496.00|0.90|0.93|13.070|290.437586|48.791885|2.450|0.340|-0.150||||||0.02499||642.00|89.44|-42.67|1
Kepler-166|d|1.55400393|2455002.830478|0.0737330|5413.00|0.74||13.346|293.160171|48.881191|1.730|0.150|-0.100||||||0.01902|||||1
Kepler-571|b|4.79859939|2455006.257757|0.1249120|5527.00|0.90|0.93|13.410|286.551020|49.418743|2.640|0.320|-0.170||||||0.02694||756.00|91.43|-50.10|1
Kepler-572|b|17.20523483|2455008.058110|0.1508790|5212.00|0.79|0.83|13.114|291.221081|50.581303|2.580|0.180|-0.170||||||0.03024||532.00|37.23|-37.14|1
Kepler-574|b|7.65880414|2455006.039020|0.1274000|5612.00|0.91|0.95|13.326|290.247043|52.149136|2.390|0.330|-0.160||||||0.02407||747.00|99.38|-55.22|1
Kepler-575|b|9.37891944|2455009.451900|0.1376830|5710.00|0.95|0.97|13.507|286.963889|37.829700|2.390|0.520|-0.210||||||0.02304||852.00|114.67|-75.70|1
Kepler-576|b|29.91136794|2455027.706990|0.2848300|5672.00|0.97|0.99|13.079|295.182920|38.654231|3.270|0.840|-0.390||||||0.03053||698.00|175.33|-64.80|1
Kepler-578|b|1.61688370|2455002.803484|0.0660210|5334.00|0.83|0.87|13.087|288.754950|39.563656|2.000|0.180|-0.220||||||0.02183||568.00|48.98|-37.41|1
Kepler-107|b|3.17999700|2454966.499040|0.1455000|5851.00|1.41||11.392|297.028248|48.208611|1.560|0.060|-0.060|||||||0.3400||||1
Kepler-107|c|4.90142500|2454971.607420|0.1750000|5851.00|1.41||11.392|297.028248|48.208611|1.810|0.180|-0.180|||||||0.7800||||1
Kepler-107|e|14.74904900|2454971.779980|0.2745000|5851.00|1.41||11.392|297.028248|48.208611|3.450|0.250|-0.250|||||||0.9000||||1
Kepler-108|b|49.18392100|2454974.911230|0.4699000|5854.00|2.19|0.87|11.430|294.559169|46.062325|8.650|0.480|-0.480|||||||0.0300||||1
Kepler-108|c|190.32349400|2455145.673230|0.6542000|5854.00|2.19|0.87|11.430|294.559169|46.062325|8.180|0.510|-0.510|||||||0.8100||||1
Kepler-109|c|21.22270000|2454970.572500||5952.00|1.32|1.04|11.314|290.392721|40.284875|2.520|0.070|-0.070||||||0.01743|0.1600||||1
Kepler-110|b|12.69111200|2454970.122960|0.1565000|5960.00|1.15||11.919|292.929133|48.602814|1.830|0.360|-0.360|||||||0.1300||||1
Kepler-111|b|3.34181500|2454974.355740|0.1154000|5952.00|1.16||12.412|291.653170|44.688274|1.580|0.200|-0.200|||||||0.0100||||1
Kepler-75|b|8.88491160|2455640.440300|0.0866000|5200.00|0.89|0.91|13.665|291.137593|36.577386|11.770|0.340|-0.340|19.770000|1287.000|3209.90000|127.10000|-127.10000|0.12120|0.1300|1140.00|250.00|-160.00|1
Kepler-76|b|1.54492980|2454966.548410||6409.00|1.32|1.20|12.343|294.192118|39.619003|15.244|1.345|-1.345|4.464000|306.000|638.83830|117.59710|-111.24050|0.10330|0.9623||||1
Kepler-78|b|0.35500000|2456465.076392||5058.00|0.74|0.76|10.184|293.741690|44.448330|1.173|0.159|-0.089||1.960|1.86000|0.38000|-0.25000||||||1
Kepler-79|b|13.48450000|2455684.307000||6174.00|1.30|1.17|12.913|300.517131|44.381580|3.470|0.070|-0.070|19.260000||10.90000|7.40000|-6.00000|0.02442|0.4100||||1
Kepler-79|c|27.40290000|2455706.475000||6174.00|1.30|1.17|12.913|300.517131|44.381580|3.720|0.080|-0.080|30.900000||5.90000|1.90000|-2.30000|0.02618|0.2780||||1
Kepler-79|e|81.06590000|2455702.126000||6174.00|1.30|1.17|12.913|300.517131|44.381580|3.490|0.140|-0.140|63.680000||4.10000|1.20000|-1.10000|0.02458|0.9630||||1
Kepler-80|b|7.05246000|2455658.399000||4540.00|0.68|0.73|12.954|296.112564|39.978779|2.670|0.100|-0.100|||6.93000|1.05000|-0.70000|||357.00|||1
Kepler-80|c|9.52355000|2455696.047000||4540.00|0.68|0.73|12.954|296.112564|39.978779|2.740|0.120|-0.100|||6.74000|1.23000|-0.86000|||357.00|||1
Kepler-80|d|3.07222000|2455695.129000||4540.00|0.68|0.73|12.954|296.112564|39.978779|1.530|0.090|-0.070|||6.75000|0.69000|-0.51000|||357.00|||1
Kepler-111|c|224.78460800|2454975.096040|0.4664000|5952.00|1.16||12.412|291.653170|44.688274|7.300|0.910|-0.910|||||||0.7200||||1
Kepler-112|b|8.40887800|2454967.006200|0.1452000|5544.00|0.84||12.583|296.981009|43.209751|2.360|0.570|-0.570|||||||0.0400||||1
Kepler-113|b|4.75400000|2454961.546300||4725.00|0.69|0.75|11.886|287.997883|50.944332|1.820|0.050|-0.050||5.400|11.70000|4.20000|-4.20000|0.02419|0.0800||||1
Kepler-113|c|8.92507000|2454972.713740||4725.00|0.69|0.75|11.886|287.997883|50.944332|2.180|0.060|-0.060||||||0.02914|0.5600||||1
Kepler-114|b|5.18854900|2454978.363200|0.1015000|4605.00|0.67|0.56|12.035|294.121421|48.349525|1.260|0.130|-0.130|||||||0.6900||||1
Kepler-114|d|11.77600000|||4605.00|0.67|0.56|12.035|294.121421|48.349525|2.530|0.280|-0.280|||3.90000|1.70000|-1.70000||||||1
4 UMa|b|269.30000000|||4415.00|18.11|1.23|2.619|130.053406|64.327934|||||215.550||||||77.40|4.03|-4.50|0
7 CMa|b|796.00000000|||4792.00|2.30|1.52|2.173|99.170990|-19.255878|||||41.800||||||19.84|0.27|-0.28|0
11 Com|b|326.03000000|||4742.00|19.00|2.70|2.943|185.179276|17.792868|||||302.800||||||110.62|9.61|-11.63|0
HD 63454|b|2.81804900|||4840.00|1.05|0.84|7.596|114.841049|-78.278969|12.310||||64.190||||||35.80|1.07|-1.14|0
HD 65216|c|152.60000000|||5666.00||0.92|6.763|118.422173|-63.647324|||||||||||35.59|0.85|-0.90|0
HD 67087|b|352.20000000|||6330.00|1.55|1.36|7.098|121.915649|31.551319|||||73.600||||||88.81|8.16|-10.00|0
HD 6718|b|2496.00000000|||5746.00|1.02|0.96|7.269|16.952761|-8.233706|||||24.100||||||54.90|2.40|-2.20|0
HD 69830|b|8.66700000|||5385.00||0.86|4.953|124.599777|-12.632174|||||3.510||||||12.58|0.12|-0.12|0
HD 70573|b|851.80000000|||5737.00||1.00|7.558|125.708135|1.859323|||||148.500||||||45.70|||0
HD 73256|b|2.54858000|||5570.00|0.89|1.05|6.719|129.095901|-30.037626|||||269.000||||||36.52|1.00|-1.06|0
HD 73526|c|379.10000000|||||1.01|7.708|129.318680|-41.319103|||||65.100||||||94.61|8.25|-9.99|0
OGLE-2015-BLG-0966L|b||||||0.38||268.754250|-29.047111||||||21.00000|2.00000|-2.00000|||2500.00|||0
HD 75289|b|3.50926700|||6095.00||1.21|5.346|131.918289|-41.736794|||||54.900||||||28.94|0.46|-0.48|0
HD 76700|b|3.97100000|||||1.00|6.911|133.481308|-66.800995|||||25.000||||||59.70|2.26|-2.45|0
HD 7924|d|24.45100000|||5075.00|0.78|0.83|5.618|20.496313|76.710281|||||1.650||||||16.82|0.13|-0.13|0
HD 80606|b|111.43570000|2454876.316000|0.4958000|5645.00|0.98|0.97|7.702|140.656540|50.603722|10.980|0.340|-0.340||474.000|1252.20000|34.96000|-34.96000|0.10300|0.7500|29.04|||1
HD 82943|b|441.47000000|||6016.00||1.20|5.509|143.711395|-12.129546|||||41.910|534.25000|8.89900|-8.89900|||27.46|0.62|-0.65|0
HD 85390|b|788.00000000|||5186.00||0.76|7.012|147.510406|-49.790268|||||3.820||||||33.96|0.94|-1.00|0
HD 86264|b|1475.00000000||||||6.505|149.240997|-15.895122|||||132.000||||||72.57|4.08|-4.59|0
HD 8673|b|1634.00000000||||||5.440|21.536604|34.579700|||||||||||38.26|1.12|-1.19|0
HD 89307|b|2157.00000000||||||5.891|154.588699|12.621108|||||28.900||||||30.88|0.92|-0.97|0
HD 92788|b|325.00000000|||5821.00||1.10|6.131|160.702209|-2.183756|||||106.200||||||32.32|1.00|-1.07|0
HD 95089|b|507.00000000|||5002.00|4.90|1.58|6.240|164.698898|1.729216|||||||||||149.03|19.67|-26.72|0
HD 96127|b|647.30000000|||4152.00|35.00|0.91|4.887|166.441452|44.301559|||||104.800||||||221.24|||0
HD 98649|b|4951.00000000|||5759.00|1.00|1.00|6.811|170.215698|-23.217342|||||176.000||||||42.77|1.75|-1.91|0
HIP 14810|b|6.67385500|||5485.00|1.00|0.99|7.202|47.809292|21.097359|||||424.480||||||52.88|3.77|-4.39|0
HIP 5158|b|345.72000000|||4962.00||0.78|8.280|16.508533|-22.453154|||||||||||44.80|3.89|-4.70|0
HIP 57274|c|32.03000000|2455793.035000|0.2450000||||6.958|176.170685|30.959293|||||32.400||||||25.87|0.71|-0.75|0
HIP 67851|b|88.90000000|||4890.00|5.92|1.63|4.479|208.466919|-35.314362|||||45.500||||||65.96|1.74|-1.65|0
Kepler-994|b|1.15116651|2454966.231885|0.0495040|3934.00|0.54|0.56|12.264|289.072225|47.407070|1.600|0.070|-0.270||||||0.02703||170.00|9.38|-9.36|1
